"date_time","tempinf","humidityin","baromrelin","baromabsin","tempf","battout","humidity","winddir","windspeedmph","windgustmph","maxdailygust","hourlyrainin","eventrainin","dailyrainin","weeklyrainin","monthlyrainin","totalrainin","solarradiation","uv","batt_co2","feelsLike","dewPoint","feelsLikein","dewPointin","lastRain","loc","tempc","tempinc","feelsLikec","feelsLikeinc","dewPointc","dewPointinc"
2021-10-09 09:40:00,80.4,66,30.629,30.242,76.3,1,76,114,1.1,1.1,6.9,0,0,0,0,7.681,58.299,198.18,1,1,77.2,68.16,83.1,68,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",24.61,26.89,25.11,28.39,20.09,20
2021-10-09 09:45:00,80.4,66,30.629,30.242,76.8,1,75,174,0.2,1.1,6.9,0,0,0,0,7.681,58.299,199.9,1,1,77.71,68.26,83.1,68,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",24.89,26.89,25.39,28.39,20.14,20
2021-10-09 09:50:00,80.2,66,30.62,30.234,76.8,1,75,175,1.3,2.2,6.9,0,0,0,0,7.681,58.299,215.07,2,1,77.71,68.26,82.8,67.8,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",24.89,26.78,25.39,28.22,20.14,19.89
2021-10-09 09:55:00,79.9,67,30.62,30.234,77,1,74,40,0.7,1.1,6.9,0,0,0,0,7.681,58.299,230.24,2,1,77.88,68.06,80.7,67.9,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",25,26.61,25.49,27.06,20.03,19.94
2021-10-09 10:00:00,79.9,67,30.629,30.242,77.7,1,73,207,1.1,2.2,6.9,0,0,0,0,7.681,58.299,198.67,1,1,78.6,68.34,80.7,67.9,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",25.39,26.61,25.89,27.06,20.19,19.94
2021-10-09 10:05:00,79.9,67,30.626,30.239,77.5,1,73,182,0,0,6.9,0,0,0,0,7.681,58.299,195.12,1,1,78.38,68.15,80.7,67.9,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",25.28,26.61,25.77,27.06,20.08,19.94
2021-10-09 10:10:00,80.1,66,30.632,30.245,77.4,1,73,189,0.9,2.2,6.9,0,0,0,0,7.681,58.299,239.78,2,1,78.27,68.05,82.6,67.7,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",25.22,26.72,25.71,28.11,20.03,19.83
2021-10-09 10:15:00,80.2,66,30.632,30.245,78.1,1,71,59,0.9,1.1,6.9,0,0,0,0,7.681,58.299,247.61,2,1,78.95,67.91,82.8,67.8,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",25.61,26.78,26.08,28.22,19.95,19.89
2021-10-09 10:20:00,80.4,66,30.632,30.245,78.8,1,70,181,0.9,2.2,6.9,0,0,0,0,7.681,58.299,276.72,2,1,79.67,68.17,83.1,68,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26,26.89,26.48,28.39,20.09,20
2021-10-09 10:25:00,80.8,66,30.629,30.242,79.9,1,69,179,0.7,1.1,6.9,0,0,0,0,7.681,58.299,248.46,2,1,80.83,68.8,83.7,68.4,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.61,27.11,27.13,28.72,20.44,20.22
2021-10-09 10:30:00,80.6,66,30.629,30.242,79.9,1,69,126,0.7,1.1,6.9,0,0,0,0,7.681,58.299,266.32,2,1,80.83,68.8,83.4,68.2,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.61,27,27.13,28.56,20.44,20.11
2021-10-09 10:35:00,80.6,65,30.632,30.245,79.9,1,68,86,2.5,3.4,6.9,0,0,0,0,7.681,58.299,230.24,2,1,80.79,68.37,83.2,67.7,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.61,27,27.11,28.44,20.21,19.83
2021-10-09 10:40:00,80.4,65,30.623,30.237,79,1,68,306,1.1,1.1,6.9,0,0,0,0,7.681,58.299,165.27,1,1,79.8,67.52,82.9,67.5,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.11,26.89,26.56,28.28,19.73,19.72
2021-10-09 10:45:00,80.2,65,30.623,30.237,78.6,1,69,217,1.1,1.1,6.9,0,0,0,0,7.681,58.299,211.15,2,1,79.4,67.56,82.6,67.3,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",25.89,26.78,26.33,28.11,19.76,19.61
2021-10-09 10:50:00,80.2,65,30.626,30.239,78.6,1,69,280,2,3.4,6.9,0,0,0,0,7.681,58.299,251.52,2,1,79.4,67.56,82.6,67.3,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",25.89,26.78,26.33,28.11,19.76,19.61
2021-10-09 10:55:00,80.2,65,30.623,30.237,78.8,1,68,266,3.1,3.4,6.9,0,0,0,0,7.681,58.299,501.82,4,1,79.58,67.33,82.6,67.3,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26,26.78,26.43,28.11,19.63,19.61
2021-10-09 11:00:00,80.2,65,30.626,30.239,78.8,1,68,194,0.7,1.1,6.9,0,0,0,0,7.681,58.299,462.43,4,1,79.58,67.33,82.6,67.3,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26,26.78,26.43,28.11,19.63,19.61
2021-10-09 11:05:00,80.4,65,30.623,30.237,79.3,1,66,195,1.8,3.4,8.1,0,0,0,0,7.681,58.299,331.4,3,1,80.03,66.93,82.9,67.5,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.28,26.89,26.68,28.28,19.41,19.72
2021-10-09 11:10:00,80.4,64,30.62,30.234,79.7,1,66,67,0.9,2.2,8.1,0,0,0,0,7.681,58.299,452.89,4,1,80.47,67.31,82.8,67.1,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.5,26.89,26.93,28.22,19.62,19.5
2021-10-09 11:15:00,80.2,64,30.62,30.234,79.7,1,66,313,1.8,4.5,8.1,0,0,0,0,7.681,58.299,470.62,4,1,80.47,67.31,82.5,66.9,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.5,26.78,26.93,28.06,19.62,19.39
2021-10-09 11:20:00,80.4,64,30.617,30.231,79.9,1,66,164,0.9,2.2,8.1,0,0,0,0,7.681,58.299,554.3,5,1,80.69,67.5,82.8,67.1,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.61,26.89,27.05,28.22,19.72,19.5
2021-10-09 11:25:00,80.4,64,30.617,30.231,80.8,1,64,259,0.9,1.1,8.1,0,0,0,0,7.681,58.299,596.39,5,1,83.37,67.46,82.8,67.1,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.11,26.89,28.54,28.22,19.7,19.5
2021-10-09 11:30:00,80.6,63,30.609,30.222,81.3,1,63,154,0.9,1.1,8.1,0,0,0,0,7.681,58.299,169.07,1,1,83.94,67.48,82.9,66.8,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.39,27,28.86,28.28,19.71,19.33
2021-10-09 11:35:00,80.4,64,30.615,30.228,80.6,1,65,214,0.2,1.1,8.1,0,0,0,0,7.681,58.299,192.07,1,1,83.22,67.72,82.8,67.1,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27,26.89,28.46,28.22,19.84,19.5
2021-10-09 11:40:00,80.6,64,30.615,30.228,80.4,1,63,192,1.1,1.1,8.1,0,0,0,0,7.681,58.299,556.14,5,1,82.67,66.63,83.1,67.3,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.89,27,28.15,28.39,19.24,19.61
2021-10-09 11:45:00,80.6,63,30.612,30.225,81.9,1,61,186,2.5,3.4,8.1,0,0,0,0,7.681,58.299,518.82,5,1,84.47,67.1,82.9,66.8,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.72,27,29.15,28.28,19.5,19.33
2021-10-09 11:50:00,80.6,63,30.617,30.231,81.7,1,63,300,4.9,6.9,8.1,0,0,0,0,7.681,58.299,523.11,5,1,84.53,67.85,82.9,66.8,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.61,27,29.18,28.28,19.92,19.33
2021-10-09 11:55:00,80.6,63,30.615,30.228,81.5,1,61,164,2.9,3.4,8.1,0,0,0,0,7.681,58.299,549.16,5,1,83.89,66.73,82.9,66.8,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.5,27,28.83,28.28,19.29,19.33
2021-10-09 12:00:00,80.8,63,30.615,30.228,81.9,1,61,233,0.9,1.1,8.1,0,0,0,0,7.681,58.299,562.99,5,1,84.47,67.1,83.2,67,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.72,27.11,29.15,28.44,19.5,19.44
2021-10-09 12:05:00,80.8,63,30.612,30.225,82.6,1,61,34,5.8,8.1,8.1,0,0,0,0,7.681,58.299,586.84,5,1,85.52,67.76,83.2,67,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",28.11,27.11,29.73,28.44,19.87,19.44
2021-10-09 12:10:00,80.8,63,30.606,30.219,81.3,1,63,38,0.9,1.1,9.2,0,0,0,0,7.681,58.299,130.53,1,1,83.94,67.48,83.2,67,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.39,27.11,28.86,28.44,19.71,19.44
2021-10-09 12:15:00,80.8,63,30.606,30.219,79.7,1,64,12,2.5,4.5,9.2,0,0,0,0,7.681,58.299,534.85,5,1,80.38,66.42,83.2,67,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.5,27.11,26.88,28.44,19.12,19.44
2021-10-09 12:20:00,81,63,30.603,30.216,81,1,62,165,0.7,1.1,9.2,0,0,0,0,7.681,58.299,499.25,4,1,83.35,66.73,83.5,67.2,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.22,27.22,28.53,28.61,19.29,19.56
2021-10-09 12:25:00,80.8,63,30.609,30.222,80.6,1,63,181,1.3,2.2,9.2,0,0,0,0,7.681,58.299,147.41,1,1,82.94,66.82,83.2,67,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27,27.11,28.3,28.44,19.34,19.44
2021-10-09 12:30:00,81,64,30.6,30.213,79.9,1,64,166,0.9,1.1,9.2,0,0,0,0,7.681,58.299,199.9,1,1,80.6,66.61,83.7,67.7,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.61,27.22,27,28.72,19.23,19.83
2021-10-09 12:35:00,81.1,64,30.609,30.222,80.4,1,63,182,0.9,2.2,9.2,0,0,0,0,7.681,58.299,359.18,3,1,82.67,66.63,83.8,67.7,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.89,27.28,28.15,28.78,19.24,19.83
2021-10-09 12:40:00,81.1,65,30.597,30.21,80.1,1,63,198,2,3.4,9.2,0,0,0,0,7.681,58.299,396,3,1,82.27,66.34,84,68.2,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.72,27.28,27.93,28.89,19.08,20.11
2021-10-09 12:45:00,81.3,65,30.603,30.216,81.3,1,61,254,0.7,1.1,9.2,0,0,0,0,7.681,58.299,529.59,5,1,83.62,66.54,84.3,68.4,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.39,27.39,28.68,29.06,19.19,20.22
2021-10-09 12:50:00,81.5,64,30.6,30.213,82.2,1,60,187,2,2.2,9.2,0,0,0,0,7.681,58.299,536.08,5,1,84.72,66.91,84.4,68.1,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.89,27.5,29.29,29.11,19.39,20.06
2021-10-09 12:55:00,81.5,64,30.603,30.216,82.9,1,60,227,7.4,9.2,9.2,0,0,0,0,7.681,58.299,540.84,5,1,85.76,67.56,84.4,68.1,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",28.28,27.5,29.87,29.11,19.76,20.06
2021-10-09 13:00:00,81.5,62,30.603,30.216,81.9,1,59,210,2,3.4,9.2,0,0,0,0,7.681,58.299,539.99,5,1,84.11,66.14,84.1,67.2,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.72,27.5,28.95,28.94,18.97,19.56
2021-10-09 13:05:00,81.5,62,30.603,30.216,82.2,1,60,195,2,3.4,9.2,0,0,0,0,7.681,58.299,567.76,5,1,84.72,66.91,84.1,67.2,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.89,27.5,29.29,28.94,19.39,19.56
2021-10-09 13:10:00,81.5,61,30.597,30.21,81.9,1,60,269,2.2,3.4,9.2,0,0,0,0,7.681,58.299,403.83,3,1,84.29,66.62,83.9,66.7,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.72,27.5,29.05,28.83,19.23,19.28
2021-10-09 13:15:00,81.5,61,30.591,30.204,82,1,60,193,0.2,1.1,9.2,0,0,0,0,7.681,58.299,240.27,2,1,84.43,66.72,83.9,66.7,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.78,27.5,29.13,28.83,19.29,19.28
2021-10-09 13:20:00,81.3,61,30.594,30.207,81.5,1,59,290,2.5,3.4,9.2,0,0,0,0,7.681,58.299,535.71,5,1,83.57,65.76,83.6,66.5,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.5,27.39,28.65,28.67,18.76,19.17
2021-10-09 13:25:00,81.5,61,30.594,30.207,82.6,1,59,245,2.2,3.4,9.2,0,0,0,0,7.681,58.299,299.23,2,1,85.1,66.79,83.9,66.7,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",28.11,27.5,29.5,28.83,19.33,19.28
2021-10-09 13:30:00,81.7,61,30.594,30.207,82.2,1,58,203,1.3,2.2,9.2,0,0,0,0,7.681,58.299,478.45,4,1,84.34,65.93,84.2,66.9,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.89,27.61,29.08,29,18.85,19.39
2021-10-09 13:35:00,81.9,61,30.594,30.207,82.2,1,59,270,1.3,2.2,9.2,0,0,0,0,7.681,58.299,456.31,4,1,84.53,66.42,84.5,67.1,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.89,27.72,29.18,29.17,19.12,19.5
2021-10-09 13:40:00,81.9,61,30.591,30.204,81.1,1,61,259,2.5,3.4,9.2,0,0,0,0,7.681,58.299,419,4,1,83.34,66.35,84.5,67.1,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.28,27.72,28.52,29.17,19.08,19.5
2021-10-09 13:45:00,81.7,60,30.588,30.201,81.3,1,59,202,1.8,3.4,9.2,0,0,0,0,7.681,58.299,478.45,4,1,83.3,65.58,84,66.4,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.39,27.61,28.5,28.89,18.66,19.11
2021-10-09 13:50:00,81.5,60,30.591,30.204,81.7,1,59,274,0.9,2.2,9.2,0,0,0,0,7.681,58.299,465.86,4,1,83.84,65.95,83.7,66.2,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.61,27.5,28.8,28.72,18.86,19
2021-10-09 13:55:00,81.5,60,30.597,30.21,81.3,1,60,214,0.9,1.1,9.2,0,0,0,0,7.681,58.299,448.97,4,1,83.46,66.06,83.7,66.2,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.39,27.5,28.59,28.72,18.92,19
2021-10-09 14:00:00,81.3,60,30.6,30.213,80.8,1,61,188,1.8,2.2,9.2,0,0,0,0,7.681,58.299,164.29,1,1,82.94,66.07,83.5,66.1,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.11,27.39,28.3,28.61,18.93,18.94
2021-10-09 14:05:00,81.3,60,30.594,30.207,80.6,1,60,200,2.5,3.4,9.2,0,0,0,0,7.681,58.299,419.49,4,1,82.55,65.41,83.5,66.1,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27,27.39,28.08,28.61,18.56,18.94
2021-10-09 14:10:00,81.1,60,30.597,30.21,81,1,60,298,2.7,3.4,9.2,0,0,0,0,7.681,58.299,403.34,3,1,83.06,65.78,83.2,65.9,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.22,27.28,28.37,28.44,18.77,18.83
2021-10-09 14:15:00,81.1,60,30.594,30.207,80.8,1,60,174,3.4,4.5,9.2,0,0,0,0,7.681,58.299,346.95,3,1,82.8,65.59,83.2,65.9,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.11,27.28,28.22,28.44,18.66,18.83
2021-10-09 14:20:00,81.1,60,30.597,30.21,80.8,1,60,171,0.7,1.1,9.2,0,0,0,0,7.681,58.299,367.37,3,1,82.8,65.59,83.2,65.9,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",27.11,27.28,28.22,28.44,18.66,18.83
2021-10-09 14:25:00,81.1,60,30.6,30.213,80.2,1,60,209,1.1,2.2,9.2,0,0,0,0,7.681,58.299,332.27,3,1,82.05,65.03,83.2,65.9,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.78,27.28,27.81,28.44,18.35,18.83
2021-10-09 14:30:00,81,59,30.603,30.216,80.2,1,60,248,1.8,2.2,9.2,0,0,0,0,7.681,58.299,327.86,3,1,82.05,65.03,82.9,65.3,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.78,27.22,27.81,28.28,18.35,18.5
2021-10-09 14:35:00,80.8,59,30.609,30.222,80.2,1,60,175,2,2.2,9.2,0,0,0,0,7.681,58.299,166.99,1,1,82.05,65.03,82.7,65.1,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.78,27.11,27.81,28.17,18.35,18.39
2021-10-09 14:40:00,80.6,59,30.606,30.219,79.7,1,59,234,1.8,2.2,9.2,0,0,0,0,7.681,58.299,271.1,2,1,80.14,64.08,82.4,64.9,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.5,27,26.74,28,17.82,18.28
2021-10-09 14:45:00,80.6,59,30.6,30.213,79.5,1,60,195,2.5,3.4,9.2,0,0,0,0,7.681,58.299,241.61,2,1,79.97,64.38,82.4,64.9,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.39,27,26.65,28,17.99,18.28
2021-10-09 14:50:00,80.4,59,30.597,30.21,79.7,1,60,154,1.3,2.2,9.2,0,0,0,0,7.681,58.299,275.01,2,1,80.19,64.56,82.2,64.7,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.5,26.89,26.77,27.89,18.09,18.17
2021-10-09 14:55:00,80.6,59,30.603,30.216,79.3,1,61,189,0.9,2.2,9.2,0,0,0,0,7.681,58.299,273.3,2,1,79.8,64.66,82.4,64.9,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.28,27,26.56,28,18.14,18.28
2021-10-09 15:00:00,80.6,59,30.606,30.219,79,1,61,183,1.8,2.2,9.2,0,0,0,0,7.681,58.299,251.15,2,1,79.47,64.38,82.4,64.9,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.11,27,26.37,28,17.99,18.28
2021-10-09 15:05:00,80.6,59,30.615,30.228,79,1,61,63,1.8,2.2,10.3,0,0,0,0,7.681,58.299,172.12,1,1,79.47,64.38,82.4,64.9,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.11,27,26.37,28,17.99,18.28
2021-10-09 15:10:00,80.8,60,30.606,30.219,78.6,1,62,160,1.8,3.4,10.3,0,0,0,0,7.681,58.299,224.61,2,1,79.07,64.47,82.8,65.6,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",25.89,27.11,26.15,28.22,18.04,18.67
2021-10-09 15:15:00,81.1,61,30.609,30.222,79,1,61,153,0.7,1.1,10.3,0,0,0,0,7.681,58.299,107.04,1,1,79.47,64.38,83.3,66.4,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.11,27.28,26.37,28.5,17.99,19.11
2021-10-09 15:20:00,81.5,61,30.609,30.222,79,1,60,211,2.2,3.4,10.3,0,0,0,0,7.681,58.299,204.3,2,1,79.42,63.91,83.9,66.7,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",26.11,27.5,26.34,28.83,17.73,19.28
2021-10-09 15:25:00,81.7,61,30.609,30.222,78.4,1,62,221,1.1,2.2,10.3,0,0,0,0,7.681,58.299,192.07,1,1,78.85,64.28,84.2,66.9,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",25.78,27.61,26.03,29,17.93,19.39
2021-10-09 15:30:00,81.9,62,30.612,30.225,77.7,1,63,159,1.1,1.1,10.3,0,0,0,0,7.681,58.299,124.05,1,1,78.13,64.08,84.7,67.6,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",25.39,27.72,25.63,29.28,17.82,19.78
2021-10-09 15:35:00,82,62,30.615,30.228,77.5,1,63,185,0,0,10.3,0,0,0,0,7.681,58.299,87.96,0,1,77.91,63.89,84.8,67.7,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",25.28,27.78,25.51,29.33,17.72,19.83
2021-10-09 15:40:00,81.9,59,30.609,30.222,77.4,1,64,160,2.9,5.8,10.3,0,0,0,0,7.681,58.299,81.1,0,1,77.85,64.25,84.1,66.1,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",25.22,27.72,25.47,28.94,17.92,18.94
2021-10-09 15:45:00,81.9,59,30.615,30.228,77.2,1,63,195,0.2,1.1,10.3,0,0,0,0,7.681,58.299,76.7,0,1,77.58,63.61,84.1,66.1,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",25.11,27.72,25.32,28.94,17.56,18.94
2021-10-09 15:50:00,81.9,59,30.612,30.225,77,1,63,232,0.9,1.1,10.3,0,0,0,0,7.681,58.299,81.97,0,1,77.36,63.42,84.1,66.1,"2021-10-02T12:31:00.000Z","0c0657b2a613185f19ad628c01ebbd0c|9e464b13af3a3594c785f532ad6b3e65-1633737600000.json",25,27.72,25.2,28.94,17.46,18.94
